@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute cl {0,1}

@data
7.531873,2.960164,3.263072,0
5.051334,6.245610,1.443373,0
8.849297,9.716044,5.952331,1
9.225584,6.819335,1.190922,0
4.655705,6.279375,8.166595,1
3.243162,1.561273,4.869787,0
4.955594,7.746581,6.906514,1
2.671876,7.389044,7.083834,0
0.349208,0.346906,9.984736,1
6.592515,1.428110,1.235227,0
1.144154,7.187557,2.471753,0
4.006892,3.662674,0.658492,0
9.942049,8.825086,1.135428,1
0.386359,6.005215,1.020586,0
3.751796,7.927100,9.703339,1
5.316144,6.787173,6.627421,1
7.134079,6.612157,1.065894,0
8.040267,2.301121,9.168406,1
9.488678,1.640158,9.554158,1
5.302833,0.212650,2.158167,0
9.037736,3.293595,8.430093,1
9.298810,9.450679,4.766047,1
7.377778,4.469386,9.474279,1
1.256559,6.101700,8.359274,1
2.713857,9.425168,2.117231,0
1.726289,1.285637,9.938544,1
2.925795,9.492703,4.710536,1
9.705353,6.868703,3.473510,1
0.162298,1.903603,8.167184,1
1.354281,2.933231,2.511715,0
7.402617,1.985994,1.425982,0
8.087694,9.785255,7.049813,0
9.210423,9.167045,1.555675,0
0.452682,1.494219,2.151678,0
0.986923,6.862215,1.607105,0
3.730917,5.080616,9.435365,1
6.984218,7.602549,3.354324,1
0.535780,5.866039,7.070560,1
7.852033,8.496541,6.597572,1
8.281796,3.647386,6.741278,1
2.814430,8.296953,8.428932,1
9.791172,0.580611,6.645589,1
7.442825,8.252694,1.470370,1
3.333309,0.905736,5.066958,1
8.508285,8.421282,8.656027,1
4.287321,5.726586,6.982461,1
4.223127,3.580034,8.079081,1
7.227419,4.820359,9.997145,0
3.117312,8.426077,3.308961,1
9.006688,9.954550,3.686579,1
8.207244,5.156949,7.623256,1
6.062685,2.690214,1.858081,0
1.111496,0.514108,3.615034,0
6.240695,0.597495,7.538170,0
4.177529,5.617251,2.968746,1
0.437610,2.965891,1.446798,0
1.391968,4.755759,6.463406,0
4.710310,0.149984,6.848169,0
5.306933,4.471425,4.458107,1
7.161638,6.316188,5.940587,1
6.830296,9.555621,3.671950,1
0.153116,1.210121,3.534813,0
6.827372,6.503560,5.735594,1
9.469451,7.182393,0.819904,0
1.938152,7.283309,1.260074,1
7.433293,8.108243,9.566015,1
2.579668,4.024122,4.109845,1
0.340310,0.050432,8.014441,1
9.606052,1.686391,0.241596,0
2.896512,3.776409,4.089814,0
0.279969,9.825409,6.988865,1
7.007802,7.808769,0.610838,1
5.092079,1.870912,5.594415,0
9.979156,5.160430,5.265599,1
9.184551,9.375443,2.300130,1
9.425875,0.314571,6.695467,0
2.000962,6.937063,8.791096,1
0.713472,2.880910,4.621356,1
2.706319,1.610222,0.742860,0
9.418991,1.353698,8.660074,1
3.224610,4.254489,7.036442,1
9.414919,2.302041,5.762589,1
1.677485,8.062718,8.124331,1
8.377289,4.819798,0.135287,1
1.756862,8.926383,5.275723,1
1.807293,9.897080,3.463775,1
1.507303,4.206635,4.227733,0
5.560333,2.887807,5.437364,1
7.142296,2.473806,1.988708,0
4.775847,7.751296,5.156686,1
5.814014,3.281018,7.556692,1
8.100817,7.691978,4.569554,1
6.618361,9.845278,2.328012,1
9.742358,5.791787,2.939267,1
9.998422,7.167000,2.175955,1
0.054808,7.613318,4.343697,1
0.087125,6.332405,3.754319,1
4.083701,8.911005,1.316304,1
2.192023,8.872995,4.089018,0
6.564974,8.658572,0.150517,1
8.503850,2.478529,1.608990,0
8.270315,4.548257,9.495869,1
1.715258,1.671823,3.827491,0
9.285142,8.171188,8.967170,1
4.503592,2.721489,4.235239,0
1.632494,5.551543,8.485008,1
4.424539,2.574027,4.117356,1
1.232599,4.267873,4.172848,1
6.746402,5.781838,7.982657,1
0.330096,7.478526,3.285455,1
9.150349,7.112946,3.815419,1
5.284134,2.782588,7.807757,1
5.504077,2.042995,8.375019,1
7.594539,6.860027,0.961087,0
9.434053,5.078443,3.008590,0
9.346316,7.181439,0.403101,0
2.963277,8.385758,1.109436,1
5.864284,4.394891,5.338726,1
1.507837,9.154145,3.450123,1
1.936733,1.257880,6.579697,0
3.300875,4.954716,4.577381,0
1.814743,5.538468,2.914491,1
0.616911,5.923082,1.915448,0
3.104521,2.318550,6.055946,1
0.704308,7.165382,9.361171,1
1.560274,4.699897,1.583225,0
3.854042,5.033348,9.860081,1
6.291228,6.439778,3.231585,1
1.394494,7.808966,0.487517,1
3.347434,3.402009,4.458032,0
9.325090,6.373480,3.927573,1
8.692030,9.983520,8.497410,1
7.148902,7.858580,5.964930,1
2.558477,7.548155,1.777286,1
2.581503,1.637367,2.203294,0
8.077146,5.434879,8.464835,1
3.243845,8.952353,2.680875,1
2.354361,7.138906,0.555625,0
3.512387,4.483199,4.109064,1
4.466719,2.606473,1.600754,0
0.465053,7.565684,0.324797,0
5.113839,2.102083,9.436049,1
3.739450,1.639344,6.568074,1
7.074223,5.032909,1.288234,1
3.985261,3.969109,6.909348,1
1.108016,7.464974,8.019074,1
1.948173,2.128138,6.824819,1
4.734612,8.425572,8.030512,1
5.991256,8.355309,8.223196,1
0.457391,7.659245,8.800437,1
9.298589,5.368511,6.013437,1
0.401420,7.301671,6.690880,1
1.270780,3.600229,0.726304,0
1.065203,8.745378,6.999198,1
0.873517,3.824017,9.428267,1
2.249589,7.458778,0.807793,1
5.814086,9.030989,9.345940,1
6.690234,8.146377,0.468320,1
3.514888,6.481757,2.361635,1
3.783428,9.052515,8.302989,1
2.652744,9.029292,7.433003,1
7.774671,4.432202,6.731322,1
8.256218,6.159588,4.256316,0
3.618366,5.064109,8.746652,1
4.095098,8.092591,5.703930,0
6.238969,6.172250,6.774155,1
2.654006,9.135789,3.670164,1
8.188305,1.973153,1.491642,1
1.002445,8.924645,4.558995,1
3.356848,1.290317,7.425303,1
7.449905,1.681619,2.118873,0
6.745728,0.865525,0.500724,1
8.958117,6.204654,1.626157,0
2.376904,8.400311,4.950942,1
7.536101,8.621106,1.468344,1
0.594259,2.959987,6.565454,1
1.884632,1.124449,0.373820,0
2.414766,7.799123,6.854546,1
9.480742,8.973418,0.932943,1
9.838943,1.433666,7.067294,1
7.638320,8.693451,3.994144,0
7.093762,8.945086,5.046134,1
7.566191,6.514478,0.354268,0
9.474465,6.919722,9.757154,1
8.044171,0.130975,6.600577,1
7.930098,3.455122,0.323609,0
2.428540,1.256551,3.637309,0
2.690217,0.704603,1.064542,1
9.398054,5.058686,0.343761,0
4.003771,5.389895,1.121679,0
1.904374,1.475947,9.730413,1
8.395670,9.487568,2.737936,1
9.618543,9.338513,6.898778,1
2.793636,7.222387,4.959480,1
8.478938,8.596788,7.489659,1
9.301392,8.554201,1.497693,1
3.612887,1.841454,5.191261,0
7.231349,6.312940,9.186621,1
7.788888,8.917034,0.514562,1
8.404602,3.252497,2.624398,0
2.591011,9.523176,5.571784,1
6.745564,0.531264,0.606822,0
9.128053,8.096481,6.393657,1
6.650682,7.891350,7.128889,0
9.732804,2.320150,7.880228,1
8.633091,7.066849,6.099877,1
5.983883,6.614439,2.606536,1
9.866937,5.230934,2.411629,0
4.754110,7.983414,7.842593,1
8.514678,8.449415,6.724175,1
6.545896,3.117832,6.072176,1
1.009183,3.201064,3.460148,1
5.521214,1.340376,7.706142,1
8.407225,3.806019,0.576283,0
0.420458,3.182819,8.779593,0
8.413754,1.191222,2.745341,0
9.174636,0.587934,4.667537,0
9.037349,1.391712,5.332045,0
4.509544,1.404220,8.779823,1
4.605285,2.239971,6.260715,0
3.580347,3.966857,4.280804,1
7.772876,4.857087,6.378679,1
8.039907,5.158271,8.480727,1
6.349493,1.226068,9.621523,1
1.814002,4.289060,3.213442,1
5.680772,8.545486,6.434596,0
9.949707,5.214419,5.709044,1
7.454391,1.969759,4.681490,0
5.936615,8.962295,3.022309,1
3.819382,9.400988,1.902825,1
4.559258,0.383552,8.312948,0
1.609620,7.934471,6.432879,1
2.223531,9.646321,4.274973,1
8.191808,0.709569,8.094620,1
5.923989,3.803663,2.696506,0
5.773422,7.377996,4.413117,1
6.340291,7.435427,5.419529,0
6.836414,7.322354,2.018961,1
7.705906,0.331909,2.304424,0
8.266380,8.737303,2.739149,0
8.383624,7.014122,8.394215,1
7.723691,6.488834,4.716946,1
0.292497,7.413452,7.026060,1
4.791449,1.439177,7.775958,1
8.874603,3.195487,1.291412,0
0.517841,3.310374,7.106691,1
3.642283,9.411115,7.539273,1
8.148418,0.278422,2.398575,0
7.292544,0.792790,3.107474,0
7.281624,7.824420,8.663916,1
5.237872,5.689975,3.640041,0
7.129152,1.415999,1.161060,0
4.611485,2.452472,1.714774,0
5.762846,8.821465,3.353073,1
8.232580,0.892346,1.313793,0
1.170768,3.712368,2.913040,0
4.505158,6.020514,3.479548,1
3.844934,2.143464,9.360903,1
7.833439,3.000944,9.112126,1
4.416943,0.273186,0.966348,0
2.725659,2.681122,4.157754,0
1.502587,7.510827,7.893635,1
8.403173,9.207428,6.116166,1
2.919796,9.029206,8.037254,1
5.049720,1.516802,9.211737,1
3.660266,8.572639,7.977460,1
1.573583,7.089587,6.456297,1
7.362773,7.422645,5.018953,0
0.103767,9.176707,8.576937,1
6.687534,6.470572,1.341522,0
5.677999,7.457687,4.664649,1
6.486893,2.701903,6.022751,1
4.218705,5.234487,0.431268,0
3.807127,8.408729,9.372676,1
5.498315,5.828973,1.371235,0
3.251618,6.390188,2.949519,1
5.566895,1.526456,4.961740,0
7.997027,6.303261,7.345137,1
3.760948,2.009786,2.272823,1
4.711689,8.295574,1.784455,1
3.530061,2.215723,6.809364,1
0.624451,6.182040,2.717897,1
2.011013,4.089132,8.983853,1
0.479320,1.933373,8.618016,1
3.459829,3.579756,8.300646,1
9.883017,5.645783,5.131884,1
7.655569,7.404706,3.891807,1
5.700281,5.676262,1.297652,0
7.891985,8.107016,6.567529,1
4.289056,9.285426,4.639202,1
3.374559,3.623056,1.562701,0
5.556428,0.180717,9.900095,1
3.760473,8.200741,0.473114,1
3.846524,5.604997,7.287455,1
3.009704,1.179262,3.869351,0
6.855524,5.167003,7.940326,1
3.274019,4.507855,3.263945,0
3.793282,7.903147,3.863145,1
1.526202,5.425846,1.021720,0
5.606563,0.921815,6.098888,0
9.122555,6.572002,3.010525,1
2.176999,0.297980,4.471172,0
1.477242,8.340524,3.896688,1
3.507526,1.837014,3.080274,0
6.344870,6.344219,4.344621,0
4.247365,8.207766,7.305993,1
3.633611,8.327712,2.856199,1
9.249527,8.955087,8.607209,1
5.527089,1.617735,1.341161,0
1.915715,5.812333,2.890792,1
4.152856,6.787479,1.725722,1
8.624494,4.805996,4.441928,1
1.150215,8.786549,5.107515,1
6.994314,2.413507,1.171147,1
0.741220,4.027346,9.868099,1
2.982433,8.475309,8.362828,1
0.093044,9.703989,6.213610,1
5.516322,9.104402,5.401716,1
5.891881,7.127438,7.329560,1
1.933434,1.771488,9.485737,1
0.558036,4.593252,8.481228,1
7.006760,9.652375,8.180276,1
3.679721,8.048375,7.738726,1
6.523685,6.101553,5.171675,1
5.805542,1.385285,8.625488,1
0.489686,4.027204,0.991042,0
1.154642,8.320601,0.897941,1
0.092089,0.383678,6.171724,1
4.976930,4.652953,8.202476,1
4.305328,6.382752,9.731669,1
4.431128,7.470395,4.647203,0
3.571948,9.818878,7.571541,1
1.204163,6.197029,0.699354,0
0.224233,1.690396,8.075416,1
0.010998,8.973356,4.466951,0
9.357034,0.638675,0.753213,0
5.291628,8.955688,6.317654,1
5.338440,6.049323,7.582006,1
3.519717,2.229209,0.724380,0
2.048088,8.295921,6.469156,1
4.492950,7.168510,4.946100,1
8.858906,3.021516,6.096058,1
1.994872,0.563010,8.972991,1
1.201685,9.726204,5.685871,1
8.681892,2.003525,6.090270,1
8.052848,3.672275,3.789901,0
5.901484,4.514281,8.664230,1
2.810202,5.133387,1.201823,0
2.301897,6.147923,2.020336,1
9.169439,8.116394,0.030707,1
8.679404,9.003697,2.516217,1
8.729901,8.202087,6.374402,1
0.205612,2.464672,1.432127,0
6.136947,5.222028,9.831025,1
9.736309,8.495255,9.988004,1
3.628642,1.189827,9.849664,1
7.337750,1.870000,7.091342,1
9.986394,7.122049,7.671500,1
6.125747,0.187717,8.546887,1
8.389805,4.921289,2.267442,0
7.385961,3.699569,6.853878,1
8.921597,6.684903,5.561339,1
5.180158,5.549343,1.204417,0
6.739169,1.054080,4.739340,0
2.924080,1.830682,0.584108,0
8.952731,8.255608,1.576272,1
8.443325,0.123159,9.934126,1
5.044448,2.201567,5.428547,0
5.901136,2.282424,5.953317,1
8.967327,1.514655,3.480639,0
7.063998,4.685055,2.956286,0
5.739136,7.695626,7.880086,1
9.526308,8.464194,1.573690,1
6.719802,3.149962,3.557516,0
3.273121,3.491642,1.996256,0
5.693209,7.424803,0.747978,1
9.707228,6.701295,6.417078,1
8.215950,9.897717,2.822040,1
4.582773,5.778327,9.083116,0
3.473952,6.963202,8.985124,1
5.427396,0.558814,1.479299,0
3.708776,5.036815,7.310325,1
8.528457,9.306581,5.299466,1
6.731384,6.047444,5.816011,1
2.748739,2.233089,5.113167,1
2.130806,7.935207,6.244637,1
3.713534,5.327753,7.035487,1
2.290955,6.020611,0.187747,0
6.579425,1.667046,9.865549,0
6.703861,7.175874,7.270097,1
6.482454,2.569563,9.453983,1
8.617006,5.269994,9.652451,1
7.503083,4.765618,2.330434,0
2.700825,8.575072,6.347468,1
3.902825,3.382956,3.601845,0
9.403567,3.789592,3.912131,0
5.456637,3.777681,6.271193,1
0.953554,3.541290,7.392816,1
6.110853,6.846798,0.649848,0
2.116792,0.302298,6.093605,0
5.067916,8.424039,9.253765,1
6.999111,5.601233,4.183100,0
8.984189,7.784945,7.095716,1
1.574537,1.007847,4.370749,0
4.785528,0.641941,9.191673,1
4.183231,6.584488,3.175091,0
3.431287,3.824939,5.021943,1
4.127237,1.115548,5.167955,0
9.539587,4.421720,6.963894,1
0.022954,1.146994,7.440634,1
8.931939,4.536350,7.394899,0
5.544197,1.765648,7.537651,0
2.407589,6.729324,6.068807,1
3.313812,9.243898,6.884904,1
3.068837,1.906847,2.293178,0
3.022395,7.461133,6.391227,1
1.882853,3.355120,9.100679,1
4.502114,6.541314,0.912949,0
1.077664,8.307849,3.940530,1
0.073497,1.478181,6.951586,1
8.207505,3.020393,9.071906,1
2.264291,5.956810,8.266417,1
7.863657,0.559595,2.529202,1
8.020727,8.920428,3.448033,1
2.275549,2.548713,1.809386,0
9.090027,2.722336,0.211717,1
1.030184,4.152247,6.789551,1
5.630428,3.741137,3.584767,0
6.761529,2.656672,5.359251,1
8.613482,3.625667,4.358949,0
4.185261,6.888151,7.363191,1
5.808579,0.811224,2.109569,0
3.359937,3.918955,4.861792,1
6.641290,5.073509,2.617654,0
9.225756,9.407205,8.775155,1
3.148341,2.359922,8.694117,1
5.016594,4.053367,8.935691,1
7.679033,3.294640,0.107216,0
0.182791,7.470406,4.070283,1
8.281630,6.179852,4.075499,1
0.098806,8.937291,4.091530,1
4.010800,6.709184,4.411571,1
6.116389,3.186727,8.092739,1
5.546649,6.786855,9.174601,0
0.840222,8.110291,4.193320,1
1.404931,4.300536,0.383550,0
1.770942,4.453833,7.579093,0
0.633685,1.654591,1.694138,1
0.591883,5.785669,7.472588,1
2.494853,1.884159,7.839238,1
5.070886,5.931977,7.875972,0
2.718833,7.050572,1.180778,1
5.160863,5.374097,2.078310,0
9.674633,2.461861,8.153517,1
6.915694,5.732609,1.498146,0
7.387200,3.192285,8.281870,1
8.977953,5.754458,2.581766,1
7.638618,0.421004,0.084048,0
6.352982,7.960020,3.327038,1
5.010592,4.507815,2.630869,1
9.881912,4.709180,6.737250,1
7.171041,4.890767,1.002120,0
0.623375,2.500266,1.636114,0
5.692550,9.917984,5.989659,1
5.672442,8.571424,6.143310,1
8.992429,6.227358,6.020563,1
4.187378,9.347600,4.417224,1
3.855416,7.048094,9.369427,1
1.757274,6.106677,3.293873,1
0.997443,4.295993,3.015049,0
6.796259,4.651163,9.631394,1
4.569147,5.621053,7.159313,0
4.192477,3.302623,3.552649,0
9.529982,9.573212,8.530315,1
8.920812,2.947540,2.915331,0
9.995634,2.284757,6.513556,1
8.391434,9.807428,0.681223,1
4.103422,3.696272,1.009696,1
8.347435,0.641090,3.388489,0
6.262143,0.547802,3.158171,1
3.850425,6.710819,3.639526,1
6.284030,2.169842,7.097766,1
5.117382,0.013097,7.981070,0
2.297854,4.494625,6.865924,0
4.302053,7.547147,0.078165,0
1.243419,1.087861,9.305156,1
1.728951,2.693645,2.507436,0
3.241448,5.665606,8.445714,1
2.376426,2.085240,0.472279,0
4.255082,7.570045,3.865298,1
7.583143,1.846367,4.485480,0
6.340992,1.351404,0.570286,1
8.898551,0.648451,9.048521,0
1.736312,8.353677,9.732824,1
1.047323,2.240260,1.456357,0
7.905866,9.902071,1.380643,0
1.987311,1.852922,8.942747,1
9.422968,2.808045,5.614856,1
4.654413,0.100336,6.887108,1
1.451740,7.457394,1.638451,0
8.105845,0.686972,0.492261,0
9.040649,0.225085,3.307421,1
2.465344,4.763779,4.376742,0
4.665850,5.757385,0.653501,0
7.610308,9.596249,2.895554,1
2.404294,8.510410,4.039386,1
8.610746,0.926495,8.054111,0
8.383889,9.692562,0.412777,1
0.379534,0.905037,6.331893,0
1.130122,9.639315,9.508155,1
4.403093,3.884897,3.966676,0
9.642282,4.620177,5.722105,1
4.216425,8.617659,4.285866,1
7.128069,8.325253,3.679425,1
9.251747,1.733536,5.801301,0
1.426098,6.214077,4.125371,1
7.119115,0.457264,1.225816,0
0.096579,0.733971,1.844703,0
4.618868,5.811378,3.568615,1
0.431556,9.290720,1.513742,1
7.908379,5.799608,1.268701,0
4.124860,4.948126,0.775263,0
6.681663,6.576564,1.012244,0
2.790641,5.137615,9.913393,1
5.594880,1.139209,8.158993,1
1.873179,0.003696,0.191131,0
5.815074,3.759746,0.753199,0
3.050466,2.266941,0.894612,1
8.066548,2.163312,5.995292,1
7.111438,6.770555,5.568016,1
3.347119,6.580260,1.900862,1
1.717875,1.814255,6.047516,0
2.953463,4.206509,3.004213,0
4.210205,3.195344,1.318691,1
6.955090,2.071890,6.271909,0
4.338830,7.166521,0.964401,1
9.329833,6.959693,4.596788,1
3.730248,0.164804,0.234372,0
6.745063,2.135234,3.215126,0
3.949488,9.262642,5.775693,1
3.469151,8.779907,1.729594,1
1.975251,3.048285,7.704634,1
5.120175,3.976543,8.935897,1
1.143063,9.900297,1.864385,0
6.859990,6.461172,6.914167,0
6.625976,7.148540,7.667604,1
9.283773,0.882731,1.833978,0
0.145373,7.609672,0.136214,0
6.389579,1.865808,1.293880,0
4.914093,8.998514,7.295171,0
2.975058,6.231067,9.493274,1
6.131365,1.357658,4.591017,0
7.818830,1.505185,3.581593,0
8.653724,1.249197,7.815846,1
2.131928,9.649824,1.170760,1
7.259496,1.306973,5.891826,0
3.172781,7.185707,2.013904,1
6.184221,9.309075,8.121142,1
5.540142,7.614416,3.277399,1
8.972075,7.868416,4.662862,1
9.373601,8.244454,1.235711,1
9.493652,9.051557,5.964823,1
8.701381,7.135582,3.902882,1
8.442555,9.794708,9.609951,1
6.980415,1.623855,9.702211,1
0.932930,7.823354,2.323914,1
5.437770,5.601313,8.144580,1
3.469730,2.807441,1.200749,0
1.051896,2.436460,0.870656,1
1.488017,6.835479,2.171128,0
3.971061,6.074010,6.150274,1
5.868719,5.760225,4.028954,1
7.384081,3.731165,6.013769,1
1.554519,8.337683,4.790083,1
3.938996,2.934663,1.402134,0
5.742104,2.602883,0.252056,0
5.039343,1.122712,7.339548,1
7.958191,9.510676,6.716757,1
5.584686,2.867032,4.342870,0
8.627257,8.371824,4.302538,1
2.102989,0.316307,4.328349,0
8.653990,9.118432,0.649798,1
2.053095,2.051932,0.001711,0
4.654815,0.253767,4.589199,0
1.376480,1.928746,6.221518,1
1.439422,2.938275,1.263924,0
5.805306,5.606794,8.477513,1
3.978618,2.780052,0.443901,0
3.096359,4.772250,9.739116,1
3.890681,0.388914,4.343333,0
2.440846,4.345044,3.738975,1
4.598811,8.328174,6.789819,1
0.256920,3.011336,5.309961,1
5.949611,6.573885,8.720451,1
2.180680,7.197965,6.187481,1
9.978017,6.631382,2.240904,1
1.403631,1.980020,4.824724,0
2.368934,9.168056,1.238089,1
3.513101,4.977064,1.905440,0
3.305237,8.695259,4.087202,1
1.706595,9.397163,5.258500,1
5.971049,3.978951,9.411123,1
1.176916,5.598604,4.311026,1
2.229985,6.551930,4.229308,1
8.531950,9.054032,8.927929,0
8.222089,0.166018,5.710664,0
5.143082,7.616104,9.847101,1
6.311363,3.934304,2.010476,0
3.331467,7.268976,5.674164,1
1.247926,5.085287,7.454246,1
0.683891,1.765272,3.579775,0
8.317203,7.809083,6.547493,1
6.863115,5.475422,7.750037,1
5.641440,3.460701,6.820394,0
1.076805,6.667495,9.232841,1
0.601798,1.243316,5.406126,0
8.512292,1.080289,3.235782,0
6.165576,0.690027,2.185061,0
2.455299,5.764835,9.763343,0
3.573919,6.310835,7.621654,0
1.786258,5.371691,5.522239,1
8.832391,2.342632,8.212219,1
9.010127,7.445059,7.297363,1
8.688375,2.703489,3.545191,0
3.783778,6.780973,6.960885,1
7.471001,9.145946,6.798821,1
4.910781,6.562164,0.698801,0
2.872999,8.320455,8.921735,1
3.692145,4.443973,2.086954,0
6.786605,0.299173,2.433732,0
7.744233,9.731095,5.408658,1
2.434585,8.953850,3.633275,1
5.734823,0.594159,6.167718,0
9.740105,2.966539,3.132124,0
9.528703,3.830925,3.135585,0
2.151380,2.057320,7.060959,1
6.501293,9.147913,8.368062,1
9.447086,0.801794,9.084631,1
0.532890,4.493289,3.623926,1
3.447138,7.257201,9.185838,1
7.851360,5.353556,2.387785,0
8.320095,5.519908,2.242350,0
9.350833,5.377935,0.250499,0
7.435255,7.311458,7.345738,1
6.459371,5.713799,7.224445,1
6.515593,6.309076,3.097775,1
0.802365,6.721702,0.015957,0
3.978903,9.201795,3.431464,1
4.555350,5.819249,9.421727,1
1.339157,1.664077,0.724242,1
7.042013,0.974742,2.192202,0
8.286200,9.537940,8.413815,1
5.251740,5.638261,0.652027,0
1.947337,3.749803,8.815815,1
0.471504,8.831772,6.999205,1
8.033567,0.430669,6.280670,0
6.249917,5.702397,5.464363,1
7.366474,6.188605,8.279064,1
7.163347,0.471266,8.885755,1
0.009206,7.299570,0.195117,0
2.937831,0.847144,7.028278,0
4.596947,5.844093,7.634870,1
4.675866,4.634074,9.518858,1
5.064743,5.799528,5.298350,1
1.501924,0.762713,8.903734,1
6.951319,7.182798,3.276886,1
7.654064,2.162640,9.564212,1
9.462210,9.759329,2.924216,1
0.606473,9.952495,7.285209,1
5.796588,4.920079,0.271871,1
9.554153,9.790729,3.181887,1
5.590256,8.480237,5.933557,1
9.242950,4.837291,5.960578,1
2.020088,9.237464,0.308935,1
1.400104,9.873146,7.337423,0
9.632475,0.261639,3.262355,1
0.214134,0.547565,5.442368,0
5.467643,5.714238,6.483176,1
5.504967,9.665063,9.640693,1
8.145300,5.574249,8.187403,1
0.411540,4.147981,3.582519,0
3.385445,3.891454,2.105781,0
3.764600,9.443204,5.647863,1
9.704844,8.910219,3.636024,1
9.457784,9.078391,5.929699,1
4.792629,2.412875,9.947224,0
2.077938,9.587916,1.392818,0
5.162165,9.580221,7.611488,1
3.728202,1.194007,8.005334,1
5.085461,0.111115,1.899196,0
9.554318,7.547060,2.247137,1
6.457279,5.883160,9.178140,1
4.961551,5.107839,0.840489,0
7.520715,0.787712,0.051777,0
0.375628,1.444595,9.821890,1
1.024816,7.433378,1.111499,1
8.627384,9.116833,1.866665,1
9.227947,3.765861,2.562906,0
1.312921,4.810042,8.041428,1
0.693203,7.219568,3.685263,1
2.327407,4.525752,5.408935,1
5.313464,5.460711,9.446774,1
6.905306,9.268664,1.226886,1
6.702042,2.338385,2.683139,0
1.455218,4.549804,9.042272,0
8.315665,1.605178,9.465430,1
6.415220,7.506858,7.398786,1
4.726426,1.084049,2.763177,0
5.609800,8.172112,6.901955,0
3.632823,6.348729,6.612357,0
5.617393,7.839244,8.468251,1
0.177629,1.151390,7.648861,1
5.701194,6.691133,2.316011,1
8.296310,1.781441,3.645445,0
9.288300,1.044231,1.819954,0
2.128280,4.583131,1.068558,0
2.755243,7.970512,8.661345,1
4.319241,5.273702,6.926195,1
3.112946,5.394446,2.256069,0
6.545836,9.904930,4.923421,1
6.596063,7.239433,6.263889,1
9.020874,9.909334,9.603904,1
0.953565,1.423857,2.323899,0
6.006988,3.392457,0.819925,0
1.362970,9.481270,5.150297,1
4.754972,2.076493,5.618845,0
7.470939,7.874914,1.158493,1
7.779844,6.081914,6.263805,1
3.321347,2.527695,9.268280,1
2.437029,8.872183,0.651395,1
0.296041,2.975294,6.472439,1
6.367752,7.292364,5.065260,1
